country,year,gdp,population,primary_energy_consumption,coal_cons_per_capita,gas_energy_per_capita,hydro_elec_per_capita,low_carbon_energy_per_capita,oil_energy_per_capita,renewables_energy_per_capita,renewables_consumption,fossil_fuel_consumption
Iran,2012,1271703928832,77324448,2558.024,137.746,19727.982,161.656,503.713,12712.255,454.316,35.13,2519.074
Iran,2013,1249348157440,78458928,2647.917,112.959,19607.008,186.34,658.255,13370.865,516.409,40.517,2596.271
Iran,2014,1284499832832,79961672,2756.672,131.969,21685.508,181.337,632.359,12025.076,500.055,39.985,2706.107
Iran,2015,1282580676608,81790848,2745.521,155.214,22498.787,161.999,552.086,10361.489,441.651,36.123,2700.365
Iran,2016,1342488838144,83306232,2878.794,126.757,23565.949,185.1,701.238,10162.827,501.594,41.786,2820.377
Iran,2017,1434521042944,84505080,2986.091,141.786,24259.367,203.893,766.582,10168.495,556.322,47.012,2921.311
Iran,2018,1398995943424,85617560,3087.446,185.112,24836.422,114.93,539.126,10500.242,334.953,28.678,3041.288
Iran,2019,1398995943424,86564208,3257.938,218.715,25228.619,391.27,1256.473,10932.274,1069.15,92.55,3149.172
Iran,2020,1398995943424,87290192,3378.643,245.368,27124.162,265.78,933.191,10403.15,750.428,65.505,3297.185
Iran,2021,1398995943424,87923432,3360.935,222.615,26894.461,169.238,596.747,10511.876,495.748,43.588,3308.467
Iran,2022,1398995943424,88550568,3376.707,238.722,25851.219,187.464,463.985,11579.161,278.474,24.659,3335.62
Iraq,1991,28285614080,17846384,150.032,6192.301738,926.238,120.203,355.438,7125.16,355.438,6.343,2116.086501
Iraq,1992,39202230272,18385682,238.086,6192.301738,1172.923,283.866,839.388,10937.194,839.388,15.433,2116.086501
Iraq,1993,42079948800,19295822,316.35,6192.301738,1255.453,319.33,944.255,14195.014,944.255,18.22,2116.086501
Iraq,1994,42891943936,20248074,358.079,6192.301738,1487.302,308.561,912.411,15284.907,912.411,18.475,2116.086501
Iraq,1995,41889726464,20948856,356.731,6192.301738,1437.549,339.861,1004.966,14586.158,1004.966,21.053,2116.086501
Iraq,1996,50576642048,21639336,357.132,6192.301738,1422.41,299.888,886.765,14194.663,886.765,19.189,2116.086501
Iraq,1997,52183760896,22330776,423.333,6192.301738,1297.537,295.917,875.023,16784.814,875.023,19.54,2116.086501
Iraq,1998,64343797760,23053490,317.774,6192.301738,1215.651,268.834,794.939,11773.615,794.939,18.326,2116.086501
Iraq,1999,74946027520,23820734,229.281,6192.301738,1268.223,149.41,441.803,7915.255,441.803,10.524,2116.086501
Iraq,2000,89277112320,24628860,322.662,6192.301738,1215.038,24.768,383.787,11502.16,383.787,9.452,2116.086501
Iraq,2001,104531812352,25425666,360.445,6192.301738,1031.241,23.992,427.63,12717.559,427.63,10.873,2116.086501
Iraq,2002,120219820032,26255344,342.596,6192.301738,853.921,19.425,506.944,11687.742,506.944,13.31,2116.086501
Iraq,2003,100983889920,27068826,304.073,6192.301738,547.493,15.885,509.542,10176.294,509.542,13.793,2116.086501
Iraq,2004,166055247872,27858950,326.044,6192.301738,341.004,17.589,594.756,10767.621,594.756,16.569,2116.086501
Iraq,2005,180541587456,28698688,308.323,6192.301738,479.987,206.978,488.281,9775.168,488.281,14.013,2116.086501
Iraq,2006,203390877696,28905614,299.682,6192.301738,476.551,208.956,491.279,9399.776,491.279,14.201,2116.086501
Iraq,2007,220479586304,28660888,302.179,6192.301738,1585.072,198.179,450.502,8507.684,450.502,12.912,2116.086501
Iraq,2008,253769580544,29218384,345.913,6192.301738,2210.124,118.076,281.987,9346.77,281.987,8.239,2116.086501
Iraq,2009,279575789568,30289044,339.513,6192.301738,2262.445,105.319,260.951,8685.718,260.951,7.904,2116.086501
Iraq,2010,318132289536,31264880,380.425,6192.301738,2282.196,150.968,320.933,9564.665,320.933,10.034,2116.086501
Iraq,2011,367344648192,32378066,391.37,6192.301738,1946.355,103.774,289.643,9851.512,289.643,9.378,2116.086501
Iraq,2012,420047355904,33864452,427.024,6192.301738,1872.567,128.453,356.009,10381.225,356.009,12.056,2116.086501
Iraq,2013,454203146240,35481804,474.099,6192.301738,1993.319,132.744,357.56,11010.858,357.56,12.687,2116.086501
Iraq,2014,459176935424,36746484,471.448,6192.301738,2049.403,78.919,213.247,10567.097,213.247,7.836,2116.086501
Iraq,2015,481955184640,37757812,470.378,6192.301738,1933.665,66.741,185.683,10338.431,185.683,7.011,2116.086501
Iraq,2016,529717002240,38697940,532.021,6192.301738,2557.133,86.31,237.179,10953.736,237.179,9.178,2116.086501
Iraq,2017,516500586496,39621156,597.89,6192.301738,2884.029,54.264,150.013,12056.127,150.013,5.944,591.946
Iraq,2018,513592688640,40590700,604.674,6192.301738,3596.993,44.345,143.022,11156.856,143.022,5.805,598.869
Iraq,2019,513592688640,41563524,641.341,6192.301738,4689.772,119.335,338.652,10401.952,338.652,14.076,627.265
Iraq,2020,513592688640,42556988,553.082,6192.301738,4344.044,115.61,280.148,8372.074,280.148,11.922,2116.086501
Iraq,2021,513592688640,43533592,577.572,6192.301738,3869.782,112.557,223.751,9173.743,223.751,9.741,2116.086501
Iraq,2022,513592688640,44496124,640.391,6192.301738,4240.163,74.007,217.686,9934.205,217.686,9.686,2116.086501
Ireland,1991,67936149504,3504806,122.462,11019.723,6381.092,213.992,629.397,16910.85,629.397,2.206,120.256
Ireland,1992,71167893504,3528370,123.019,10426.009,6269.257,232.402,688.887,17481.449,688.887,2.431,120.588
Ireland,1993,73646604288,3545700,125.626,10081.573,7088.144,214.344,650.495,17610.328,650.495,2.306,123.32
Ireland,1994,78875959296,3559396,130.936,9609.386,7181.763,258.471,780.083,19214.65,780.083,2.777,128.159
Ireland,1995,87428767744,3579486,133.621,9620.882,7599.574,198.352,602.224,19506.91,602.224,2.156,131.465
Ireland,1996,96464093184,3606725,141.037,9600.222,8567.581,199.627,627.316,20308.686,627.316,2.263,138.774
Ireland,1997,108048252928,3640157,145.73,9062.428,8872.284,186.805,662.425,21436.908,662.425,2.411,143.319
Ireland,1998,118272466944,3678670,156.805,9027.154,8877.404,250.09,945.942,23775.082,945.942,3.48,153.326
Ireland,1999,132615405568,3719918,165.537,7680.058,9388.618,228.5,899.271,26532.275,899.271,3.345,162.192
Ireland,2000,147422871552,3768954,173.349,8071.006,10624.191,225.527,935.687,26363.004,935.687,3.527,169.822
Ireland,2001,158125555712,3829019,183.168,8320.988,10907.057,156.698,794.464,27814.16,794.464,3.042,180.125
Ireland,2002,168846213120,3894256,181.354,7865.437,11008.054,233.678,1040.842,26655.273,1040.842,4.053,177.301
Ireland,2003,177045291008,3958706,176.855,7489.994,10749.515,151.565,840.109,25595.252,840.109,3.326,173.529
Ireland,2004,191105269760,4031961,180.362,6870.718,10536.905,156.252,1004.79,26320.629,1004.79,4.051,176.311
Ireland,2005,204428607488,4121220,188.174,7469.78,9812.023,152.867,1314.375,27063.6,1314.375,5.417,182.757
Ireland,2006,218886733824,4234809,194.294,6558.133,10839.594,170.019,1677.263,26805.334,1677.263,7.103,187.192
Ireland,2007,229784272896,4359841,197.324,6220.676,11430.359,153.675,1880.283,25728.213,1880.283,8.198,189.127
Ireland,2008,222239932416,4452393,196.379,5960.763,11725.62,217.86,2421.03,23998.986,2421.03,10.779,185.6
Ireland,2009,214513696768,4499797,176.612,5156.2,11012.814,200.009,2769.064,20310.703,2769.064,12.46,164.151
Ireland,2010,221367779328,4524581,178.3,5104.822,12083.468,132.609,2548.988,19669.781,2548.988,11.533,166.767
Ireland,2011,223963938816,4544504,170.262,4987.754,10582.023,156.233,3559.37,18336.252,3559.37,16.176,154.086
Ireland,2012,221943971840,4564550,167.469,5760.793,10275.574,175.264,3415.139,17237.451,3415.139,15.589,151.88
Ireland,2013,225008336896,4588830,164.997,5185.413,9734.976,130.752,3645.24,17390.67,3645.24,16.727,148.27
Ireland,2014,244831715328,4622165,164.553,5059.951,9364.161,153.608,4086.374,17090.369,4086.374,18.888,145.665
Ireland,2015,254793482240,4665764,173.913,5466.5,9379.747,173.605,4890.871,17537.158,4890.871,22.82,151.093
Ireland,2016,268695470080,4715791,181.641,5196.246,10434.417,144.196,4616.098,18270.918,4616.098,21.769,159.873
Ireland,2017,290581577728,4771860,182.408,4372.4,10517.661,144.598,5425.882,17909.738,5425.882,25.892,156.516
Ireland,2018,314321666048,4834506,186.485,3393.325,10777.811,142.724,6049.939,18352.721,6049.939,29.248,157.237
Ireland,2019,314321666048,4896021,187.375,2398.027,10857.561,181.78,6895.195,18120.092,6895.195,33.759,153.616
Ireland,2020,314321666048,4946123,176.231,2033.795,10731.806,188.026,7665.064,15199.396,7665.064,37.912,138.318
Ireland,2021,314321666048,4986525,179.475,2751.748,10220.321,150.405,6623.028,16396.879,6623.028,33.026,146.449
Ireland,2022,314321666048,5023108,189.68,2350.33,10352.098,139.356,7601.997,17456.975,7601.997,38.186,151.494
Israel,1991,97249247232,4942821,131.28,6038.75,53.044,1.214,3.589,20464.334,3.589,0.018,131.262
Israel,1992,103872339968,5079388,153.199,7232.634,44.145,5.709,16.883,22867.168,16.883,0.086,153.113
Israel,1993,107432747008,5213005,166.368,7962.118,42.857,4.988,14.748,23894.371,14.748,0.077,166.291
Israel,1994,114590285824,5346294,173.571,8228.554,38.594,4.302,12.721,24185.758,12.721,0.068,173.503
Israel,1995,125242884096,5478738,195.21,8764.612,43.896,4.563,13.493,26808.551,13.493,0.074,195.137
Israel,1996,132362215424,5612491,202.298,10372.115,26.908,4.276,12.645,25632.613,12.645,0.071,202.227
Israel,1997,137269043200,5743280,221.214,11021.958,31.394,4.353,12.872,27450.875,12.872,0.074,221.141
Israel,1998,142513438720,5869504,232.795,11577.4,19.309,4.259,12.595,28052.408,12.595,0.074,232.721
Israel,1999,147072876544,5994091,241.273,11134.484,17.008,5.505,16.279,29083.969,16.279,0.098,241.175
Israel,2000,159558369280,6116955,227.372,11892.284,14.982,4.904,14.986,25248.52,14.986,0.092,227.28
Israel,2001,159187451904,6237984,227.213,13460.886,15.387,1.603,9.419,22938.463,9.419,0.059,227.155
Israel,2002,158357520384,6356697,231.783,13963.303,13.478,3.146,33.134,22452.932,33.134,0.211,231.573
Israel,2003,159601999872,6475917,238.837,14204.634,12.016,4.633,37.769,22626.332,37.769,0.245,238.592
Israel,2004,167111835648,6595990,243.589,14080.311,1727.451,4.548,35.706,21086.432,35.706,0.236,243.354
Israel,2005,173480329216,6714119,244.788,13752.671,2338.803,4.468,43.711,20323.449,43.711,0.293,244.494
Israel,2006,182781509632,6832082,246.153,13361.537,3209.38,1.464,25.013,19432.996,25.013,0.171,245.982
Israel,2007,193502150656,6952007,255.315,13429.162,3773.802,1.438,22.566,19499.902,22.566,0.157,255.159
Israel,2008,198668206080,7074530,262.745,12985.993,5102.494,2.827,26.167,19024.908,26.167,0.185,262.56
Israel,2009,200768798720,7199704,255.308,12495.755,5559.048,2.778,54.434,17351.672,54.434,0.392,254.916
Israel,2010,211431161856,7328439,265.509,12269.975,6976.997,4.094,83.251,16899.668,83.251,0.61,264.898
Israel,2011,221407084544,7459750,270.48,12366.626,6366.433,4.022,133.431,17392.043,133.431,0.995,269.484
Israel,2012,226681126912,7592099,282.94,13496.789,3216.008,3.951,195.992,20358.893,195.992,1.488,281.452
Israel,2013,236605734912,7726675,267.764,10669.736,8587.75,3.883,212.951,15184.058,212.951,1.645,266.119
Israel,2014,244088406016,7863849,261.285,9742.333,9217.21,1.272,349.521,13917.027,349.521,2.749,258.536
Israel,2015,250204356608,8007777,275.679,9369.289,10055.943,2.498,464.929,14536.306,464.929,3.723,271.956
Israel,2016,260228481024,8159015,281.284,7858.911,11336.478,1513.677689,634.612,14645.204,634.612,5.178,276.106
Israel,2017,269531643904,8309256,286.979,7003.375,11907.02,1513.677689,634.776,14992.139,634.776,5.275,281.705
Israel,2018,278806233088,8456487,291.692,6478.028,12443.612,1513.677689,688.615,14883.036,688.615,5.823,285.869
Israel,2019,278806233088,8607922,302.013,6726.227,12513.908,1513.677689,1076.324,14768.998,1076.324,9.265,292.748
Israel,2020,278806233088,8757487,285.44,5763.114,12901.532,2.284,1384.388,12544.774,1384.388,12.124,273.316
Israel,2021,278806233088,8900057,290.038,4940.497,13100.45,2.247,1693.777,12853.603,1693.777,15.075,274.963
Israel,2022,278806233088,9038313,304.076,4805.841,12487.85,2.598,2175.225,14174.101,2175.225,19.66,284.416
Italy,1991,1508723261440,56794488,1913.132,2847.533,8496.986,743.734,2364.731,19975.926,2364.731,134.304,1778.829
Italy,1992,1531922481152,56833184,1905.329,2496.093,8412.945,742.524,2374.349,20241.549,2374.349,134.942,1770.387
Italy,1993,1529549684736,56869456,1865.054,2181.655,8578.862,728.335,2344.187,19690.645,2344.187,133.313,1731.741
Italy,1994,1573413584896,56883820,1860.836,2302.984,8287.826,785.109,2501.074,19621.039,2501.074,142.271,1718.565
Italy,1995,1630198169600,56885124,1936.397,2477.048,9129.025,664.146,2148.726,20285.684,2148.726,122.231,1814.167
Italy,1996,1662791450624,56898972,1935.798,2278.732,9415.93,738.853,2395.758,19931.25,2395.758,136.316,1799.482
Italy,1997,1705185902592,56925808,1969.284,2310.921,9772.329,730.776,2394.292,20116.332,2394.292,136.297,1832.987
Italy,1998,1744897703936,56938736,2014.581,2398.405,10519.113,723.936,2408.124,20055.918,2408.124,137.116,1877.466
Italy,1999,1784528371712,56945064,2071.383,2394.928,11432.086,796.733,2660.054,19888.039,2660.054,151.477,1919.906
Italy,2000,1863750516736,56966400,2099.285,2555.544,11915.532,775.896,2636.947,19743.264,2636.947,150.217,1949.068
Italy,2001,1910079750144,56994992,2097.537,2714.212,11942.203,821.3,2800.092,19345.617,2800.092,159.591,1937.946
Italy,2002,1928259829760,57107576,2083.352,2796.096,11837.81,692.027,2472.832,19374.447,2472.832,141.217,1942.135
Italy,2003,1944748163072,57425176,2149.784,3000.409,12979.182,638.57,2373.115,19083.564,2373.115,136.277,2013.508
Italy,2004,1989364940800,57860664,2197.52,3335.819,13366.91,731.758,2742.256,18534.527,2742.256,158.669,2038.851
Italy,2005,2022361923584,58199876,2200.25,3290.961,14221.602,619.761,2432.205,17860.291,2432.205,141.554,2058.696
Italy,2006,2077408362496,58429904,2190.067,3318.698,13872.823,633.066,2522.532,17767.91,2522.532,147.391,2042.676
Italy,2007,2122822582272,58778480,2148.299,3229.895,13858.154,558.368,2350.826,17110.207,2350.826,138.178,2010.122
Italy,2008,2115287121920,59224228,2111.905,3101.786,13651.764,702.753,2922.409,15983.52,2922.409,173.077,1938.828
Italy,2009,2013344956416,59562844,1971.705,2414.65,12477.168,825.011,3504.113,14707.014,3504.113,208.715,1762.991
Italy,2010,2061694140416,59822452,2036.733,2658.325,13230.802,854.529,3891.767,14265.399,3891.767,232.815,1803.918
Italy,2011,2088117207040,60025952,1997.912,2969.882,12363.996,763.336,4141.562,13808.705,4141.562,248.601,1749.311
Italy,2012,2029244776448,60190152,1943.877,3035.934,11855.191,695.629,4574.911,12829.567,4574.911,275.365,1668.513
Italy,2013,1994213294080,60312600,1858.6,2609.788,11065.751,874.942,5426.933,11713.646,5426.933,327.312,1531.288
Italy,2014,1996478611456,60322792,1762.32,2543.772,9776.005,970.612,5766.937,11128.115,5766.937,347.878,1414.442
Italy,2015,2012113928192,60232908,1814.766,2380.683,10677.787,756.065,5275.722,11794.949,5275.722,317.772,1496.994
Italy,2016,2026955079680,60118628,1821.932,2124.671,11235.426,705.771,5222.191,11723.319,5222.191,313.951,1507.98
Italy,2017,2060761825280,60004024,1843.121,1864.94,11928.998,603.293,5028.561,11894.117,5028.561,301.734,1541.387
Italy,2018,2077209133056,59877432,1853.64,1712.952,11559.295,814.831,5487.944,12197.052,5487.944,328.604,1525.036
Italy,2019,2077209133056,59727936,1819.556,1298.126,11852.178,775.517,5442.396,11871.363,5442.396,325.063,1494.493
Italy,2020,2077209133056,59500576,1651.962,995.836,11365.463,799.152,5562.403,9840.101,5562.403,330.966,1320.996
Italy,2021,2077209133056,59240336,1760.804,1100.301,12216.959,766.201,5398.637,11007.171,5398.637,319.817,1440.987
Italy,2022,2077209133056,59037472,1706.785,1435.913,11055.562,507.136,4798.736,11619.991,4798.736,283.305,1423.48
Japan,1991,3824698523648,124073992,5336.243,7257.61,4287.881,760.965,7317.596,24145.469,2544.872,315.752,4428.32
Japan,1992,3855720120320,124444696,5391.939,7113.639,4444.612,643.225,7149.846,24619.9,2201.138,273.92,4502.179
Japan,1993,3861077295104,124779576,5473.17,7235.202,4463.38,741.948,8118.064,24046.061,2485.314,310.116,4460.201
Japan,1994,3898677133312,125119264,5677.982,7555.397,4760.375,515.204,7715.93,25348.859,1859.257,232.629,4712.571
Japan,1995,4003033513984,125433968,5968.173,7811.724,4832.629,628.163,8703.302,26232.543,2213.435,277.64,4876.483
Japan,1996,4124648144896,125726224,6083.47,7998.192,5144.292,613.818,8884.943,26359.215,2193.21,275.744,4966.399
Japan,1997,4166540853248,126027984,6200.573,8196.164,5326.974,685.879,9667.037,26009.795,2436.202,307.03,4982.256
Japan,1998,4117006909440,126308392,6076.8,7796.151,5475.795,705.25,9810.745,25028.129,2487.751,314.224,4837.621
Japan,1999,4104026587136,126555064,6176.304,8185.979,5739.941,662.099,9482.812,25394.561,2370.029,299.939,4976.206
Japan,2000,4215551819776,126803864,6242.476,8758.434,5967.091,681.209,9517.571,24986.285,2376.526,301.353,5035.611
Japan,2001,4230083772416,127065736,6183.373,8949.342,6117.179,655.724,9406.594,24189.67,2295.115,291.63,4988.117
Japan,2002,4232499429376,127301744,6192.44,9488.543,5973.684,640.604,9201.875,23979.693,2287.541,291.208,5021.025
Japan,2003,4294503825408,127502352,6170.211,9735.188,6548.759,734.575,7602.152,24506.822,2580.331,328.998,5200.919
Japan,2004,4386537340928,127671288,6241.509,9979.555,6313.405,729.373,8761.872,23832.506,2570.335,328.158,5122.87
Japan,2005,4456733736960,127798376,6263.036,10444.688,6473.319,592.418,8648.049,23441.107,2347.601,300.02,5157.83
Japan,2006,4517298438144,127902168,6248.704,10258.948,6923.287,677.471,9090.064,22583.039,2594.109,331.792,5086.065
Japan,2007,4589238091776,128006424,6181.806,10760.426,7451.974,572.393,8214.646,21865.895,2300.453,294.473,5130.279
Japan,2008,4536234147840,128077632,6073.238,11046.276,7737.455,590.892,7591.727,21042.957,2291.556,293.497,5100.908
Japan,2009,4287889670144,128117040,5541.613,9264.556,7218.245,594.222,7917.591,18853.91,2172.616,278.349,4527.235
Japan,2010,4464955621376,128105432,5907.574,10559.54,7801.13,651.26,8717.799,19036.469,2639.462,338.129,4790.777
Japan,2011,4456991162368,128007256,5595.579,10020.133,8751.477,660.509,5894.529,19046.84,2525.188,323.242,4841.036
Japan,2012,4523675353088,127853688,5552.538,10591.787,9637.193,595.837,2842.764,20357.1,2472.512,316.12,5189.08
